ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,STATUS1,STATUS2,STATUS3,BLOCK,LOT,BORO_CODE
10017,249,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1322,7501,1
10017,301,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A,EVICT COOP/CONDO, ,1341,1,1
10017,321,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1341,7502,1
10017,324,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1340,40,1
10017,325,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,14,1
10017,328,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1340,38,1
10017,330,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1340,37,1
10017,224 TO 226,E 48TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1321,38,1
10017,146,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1303,45,1
10017,253,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1323,122,1
10017,300,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,49,1
10017,301,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1342,1,1
10017,302,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,150,1
10017,306,E 49TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1341,48,1
10017,308,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,47,1
10017,310,E 49TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,1341,44,1
10017,316,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,42,1
10017,320,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,40,1
10017,330,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1341,7501,1
10017,333,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1342,12,1
10017,340,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,33,1
10017,342,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,33,1
10017,346,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1341,7504,1
10017,225 TO 227,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1323,13,1
10017,337 TO 339,E 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1342,16,1
10017,465,LEXINGTON,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1300,20,1
10017,423,MADISON,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1284,152,1
10017,25,TUDOR CITY,PL, , , , , , ,MULTIPLE DWELLING A,421-A,NON-EVICT COOP/CONDO,1334,22,1
10017,1 TO 19,TUDOR CITY,PL, , , , , , ,MULTIPLE DWELLING B, , ,1333,23,1
10017,2 TO 20,TUDOR CITY,PL, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1333,18,1
10017,45 TO 67,TUDOR CITY,PL, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1335,22,1
10018,990,6TH,AVE, , , , , , ,MULTIPLE DWELLING A,421-A, ,838,1,1
10018,1020 TO 1022,6TH,AVE,69,W 38TH,ST, , , ,MULTIPLE DWELLING B, , ,840,1,1
10018,488,7TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,786,42,1
10018,606,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,789,4,1
10018,452,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,454,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,456,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,462,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,474,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,760,4,1
10018,486,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,761,2,1
10018,488,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,761,3,1
10018,492,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,761,4,1
10018,493,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,735,30,1
10018,495,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,735,30,1
10018,496,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,761,66,1
10018,506,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,762,3,1
10018,508,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,762,3,1
10018,509,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,736,32,1
10018,510,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,762,5,1
10018,528,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,763,3,1
10018,532,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,763,5,1
10018,536,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,763,76,1
10018,547,9TH,AVE, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1050,29,1
10018,58,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,837,77,1
10018,346,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,759,67,1
10018,362,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,364,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,759,1,1
10018,410,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,44,1
10018,437,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,734,13,1
10018,445,W 36TH,ST, , , , , , , , , ,734,9,1
10018,451,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,734,6,1
10018,453,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,734,5,1
10018,454,W 36TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,733,66,1
10018,18,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE,421-A,838,61,1
10018,32,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,838,68,1
10018,332,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,760,61,1
10018,334,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,760,62,1
10018,357,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,J-51, ,761,1,1
10018,447,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,735,9,1
10018,453,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,735,6,1
10018,344 TO 352,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,760,68,1
10018,400 TO 404,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE,421-A,734,37,1
10018,44 TO 46,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,838,74,1
10018,505 TO 507,W 37TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,709,31,1
10018,331,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,762,17,1
10018,354,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,761,64,1
10018,358,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,761,64,1
10018,432,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,735,57,1
10018,434,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,735,58,1
10018,310 TO 328,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,761,43,1
10018,401 TO 403,W 38TH,ST,507,9TH,AVE, , , ,MULTIPLE DWELLING A, , ,736,31,1
10018,66 TO 70,W 38TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,839,7502,1
10018,45,W 39TH,ST, , , , , , ,MULTIPLE DWELLING B, , ,841,14,1
10018,307,W 39TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,763,31,1
10018,314,W 39TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,762,48,1
10018,316,W 39TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,762,49,1
10018,406,W 39TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,736,39,1
10018,408,W 39TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,736,40,1
10018,304,W 40TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,763,44,1
10018,401,W 40TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1050,29,1
10018,403,W 40TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1050,29,1
10018,405,W 40TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1050,29,1
10018,302F,W 40TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,763,43,1
10019,688,10TH,AVE, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1058,2,1
10019,690,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1058,3,1
10019,694,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1058,64,1
10019,698,10TH,AVE, , , , , , ,MULTIPLE DWELLING A,421-A, ,1058,62,1
10019,722,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1059,4,1
10019,736,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,2,1
10019,738,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,3,1
10019,740,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,4,1
10019,746,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,62,1
10019,753,10TH,AVE,501,W 51ST,ST, , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1080,28,1
10019,754,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1061,3,1
10019,756,10TH,AVE, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1061,4,1
10019,760,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1061,63,1
10019,814,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1064,2,1
10019,818,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1064,4,1
10019,858,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1066,3,1
10019,860,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1066,4,1
10019,862,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1066,64,1
10019,877,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1086,30,1
10019,881,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1086,31,1
10019,886,10TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1067,62,1
10019,723,11TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1099,30,1
10019,725,11TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1099,31,1
10019,1361 TO 1377,6TH,AVE,101,W 55TH,ST, , , ,MULTIPLE DWELLING A,J-51, ,1008,29,1
10019,854,7TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1026,35,1
10019,911,7TH,AVE,174 TO 182,W 58TH,ST, , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1010,61,1
10019,849 TO 857,7TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1007,61,1
10019,852,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1023,2,1
10019,854,8TH,AVE, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1023,2,1
10019,856,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1023,2,1
10019,858,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1023,64,1
10019,888,8TH,AVE, , , , , , , , , ,1024,1,1
10019,933,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1046,30,1
10019,934,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1027,103,1
10019,935,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1046,31,1
10019,936,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1027,3,1
10019,937,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1046,32,1
10019,939 TO 945,8TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1046,36,1
10019,703,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1058,30,1
10019,704,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,2,1
10019,706,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,3,1
10019,707,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1058,32,1
10019,708,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,103,1
10019,709,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1058,33,1
10019,710,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,64,1
10019,712,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,63,1
10019,714,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1039,62,1
10019,744,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1041,2,1
10019,745,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,31,1
10019,746,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1041,3,1
10019,747,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,32,1
10019,748,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1041,4,1
10019,750,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1041,64,1
10019,752,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1041,63,1
10019,753,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1060,35,1
10019,764,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,2,1
10019,766,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,3,1
10019,767,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1061,32,1
10019,768,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,4,1
10019,769,9TH,AVE, , , , , , , , , ,1061,33,1
10019,772,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,64,1
10019,774,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,63,1
10019,776,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1042,62,1
10019,781,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,29,1
10019,783,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,30,1
10019,785,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,31,1
10019,787,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,32,1
10019,789,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,33,1
10019,790,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1043,4,1
10019,791,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1062,34,1
10019,792,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1043,64,1
10019,794,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1043,63,1
10019,796,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1043,62,1
10019,802,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1044,2,1
10019,807,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1063,32,1
10019,811,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1063,34,1
10019,821,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1064,31,1
10019,824,9TH,AVE,359,W 54TH,ST, , , ,MULTIPLE DWELLING A, , ,1045,1,1
10019,826,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1045,2,1
10019,829,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1064,32,1
10019,855,9TH,AVE, , , , , , ,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE, ,1065,33,1
10019,856,9TH,AVE, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1046,64,1
10019,857,9TH,AVE, , , , , , ,MULTIPLE DWELLING A,COOP/CONDO PLAN FILE, ,1065,34,1
10019,860,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1046,62,1
10019,885,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1067,32,1
10019,729 TO 731,9TH,AVE, , , , , , ,MULTIPLE DWELLING A, , ,1059,32,1
10019,1691 TO 1695,BROADWAY, ,211,W 53RD,ST, , , ,MULTIPLE DWELLING A, , ,1025,19,1
10019,40,CENTRAL,PARK S,40,W 59TH,ST, , , ,MULTIPLE DWELLING A, , ,1274,6,1
10019,116,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A, , ,1011,7503,1
10019,128,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1011,45,1
10019,200,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A,421-A,NON-EVICT COOP/CONDO,1030,29,1
10019,210,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A, , ,1030,39,1
10019,220,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A, , ,1030,19,1
10019,230,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A,NON-EVICT COOP/CONDO, ,1030,48,1
10019,240,CENTRAL,PARK S, , , , , , ,MULTIPLE DWELLING A, , ,1030,58,1
10019,100 TO 104,CENTRAL,PARK S,100 TO 104,W 59TH,ST, , , ,MULTIPLE DWELLING A, , ,1011,7505,1
10019,220,W 49TH,ST, , , , , , ,MULTIPLE DWELLING B,HOTEL,ROOMING HOUSE,1020,49,1
10019,300,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1039,32,1
10019,308,W 49TH,ST, , , , , , , , , ,1039,40,1
10019,310,W 49TH,ST, , , , , , , , , ,1039,41,1
10019,318,W 49TH,ST, , , , , , , , , ,1039,45,1
10019,320,W 49TH,ST, , , , , , , , , ,1039,46,1
10019,322,W 49TH,ST, , , , , , , , , ,1039,47,1
10019,324,W 49TH,ST, , , , , , , , , ,1039,48,1
10019,326,W 49TH,ST, , , , , , , , , ,1039,49,1
10019,328,W 49TH,ST, , , , , , , , , ,1039,50,1
10019,330,W 49TH,ST, , , , , , , , , ,1039,51,1
10019,332,W 49TH,ST, , , , , , , , , ,1039,52,1
10019,334,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1039,53,1
10019,336,W 49TH,ST, , , , , , , , , ,1039,54,1
10019,338,W 49TH,ST, , , , , , , , , ,1039,55,1
10019,340,W 49TH,ST, , , , , , , , , ,1039,56,1
10019,348,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1039,60,1
10019,350,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1039,61,1
10019,405,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,28,1
10019,407,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,28,1
10019,412,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,39,1
10019,414,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,40,1
10019,420,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,43,1
10019,426,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,46,1
10019,428,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A,421-A, ,1058,47,1
10019,430,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,48,1
10019,432,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,49,1
10019,436,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,51,1
10019,441,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,10,1
10019,444,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,54,1
10019,445,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,10,1
10019,454,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1058,158,1
10019,457,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,7,1
10019,459,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,6,1
10019,461,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,5,1
10019,465,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,103,1
10019,523,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1078,19,1
10019,531,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,15,1
10019,533,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,14,1
10019,535,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,13,1
10019,537,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,12,1
10019,539,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,111,1
10019,541,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,8,1
10019,543,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,8,1
10019,545,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,8,1
10019,443F,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,10,1
10019,443R,W 49TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,10,1
10019,250,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE,421-A,1021,1,1
10019,365,W 50TH,ST, , , , , , , , , ,1041,5,1
10019,400,W 50TH,ST,737 TO 739,9TH,AVE, , , ,MULTIPLE DWELLING A, , ,1059,36,1
10019,405,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,28,1
10019,407,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,27,1
10019,409,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,26,1
10019,411,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,25,1
10019,417,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,22,1
10019,439,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,13,1
10019,441,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,12,1
10019,442,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,54,1
10019,444,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,54,1
10019,445,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,10,1
10019,446,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,56,1
10019,447,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,9,1
10019,448,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,57,1
10019,450,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1059,58,1
10019,453,W 50TH,ST, , , , , , , , , ,1060,6,1
10019,455,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,5,1
10019,457,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,104,1
10019,459,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,1,1
10019,520,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,45,1
10019,524,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,47,1
10019,530,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,48,1
10019,532,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,49,1
10019,534,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,50,1
10019,544,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,55,1
10019,546,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,56,1
10019,548,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,57,1
10019,550,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1078,58,1
10019,554,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1078,60,1
10019,311 TO 329,W 50TH,ST, , , , , , , , , ,1041,19,1
10019,413F,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,24,1
10019,413R,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,24,1
10019,415F,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,23,1
10019,415R,W 50TH,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,23,1
10019,540 TO 542,W 50TH,ST, , , , , , , , , ,1078,53,1
10019,245,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1023,6,1
10019,254,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A,J-51, ,1022,61,1
10019,302,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,37,1
10019,312,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,40,1
10019,316,W 51ST,ST, , , , , , ,MULTIPLE DWELLING B, , ,1041,42,1
10019,319,W 51ST,ST, , , , , , ,MULTIPLE DWELLING B, , ,1042,22,1
10019,330,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A,ROOMING HOUSE, ,1041,47,1
10019,332,W 51ST,ST, , , , , , ,MULTIPLE DWELLING B,ROOMING HOUSE, ,1041,49,1
10019,339,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,15,1
10019,341,W 51ST,ST, , , , , , ,MULTIPLE DWELLING B,ROOMING HOUSE, ,1042,14,1
10019,350,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,50,1
10019,351,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,10,1
10019,353,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,9,1
10019,355,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,7,1
10019,360,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,59,1
10019,361,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,6,1
10019,363,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1042,5,1
10019,364,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,60,1
10019,369,W 51ST,ST,762,9TH,AVE, , , ,MULTIPLE DWELLING A, , ,1042,1,1
10019,370,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1041,61,1
10019,402,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,36,1
10019,403,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1061,29,1
10019,408,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1060,39,1
10019,410,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1060,40,1
10019,420,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,44,1
10019,422,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,44,1
10019,424,W 51ST,ST, , , , , , ,MULTIPLE DWELLING A, , ,1060,44,1
10019,439,W 51ST,ST, , , , , , , , , ,1061,13,1
