ZIP,BLDGNO1,STREET1,STSUFX1,BLDGNO2,STREET2,STSUFX2,BLDGNO3,STREET3,STSUFX3,CITY,STATUS1,STATUS2,STATUS3,BORO_CODE
10002,129,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,135,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,137,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,139,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,144,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,152,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,154,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,158,E BROADWAY, ,30,CANAL,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,160,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,162,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,167,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,169,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,171,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,189,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,211,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,215,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,217,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,221,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,24,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,243,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,251,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,253,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,26,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,29,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,34,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,38,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,54,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,56,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,60,E BROADWAY, , , , , , , ,NEW YORK, , , ,1
10002,61,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,64,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,66,E BROADWAY, , , , , , , ,NEW YORK, , , ,1
10002,92,E BROADWAY, , , , , , , ,NEW YORK, , , ,1
10002,94,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,95,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,96,E BROADWAY, , , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,99,E BROADWAY, , , , , , , ,NEW YORK, , , ,1
10002,137,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,177,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,217,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10002,250,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,421-A, ,1
10002,279,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,283,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,305,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,319,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,325,E HOUSTON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,106,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,109,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,11,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,111,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,112 TO 114,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,115,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,118,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,127,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,129,ELDRIDGE,ST, , , , , , ,NEW YORK, , , ,1
10002,13,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,131,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,135 TO 137,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,136,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,138,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,139,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,140,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,15,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,161,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,163,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,17,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,176,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,180,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,19,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,2,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,21,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,231,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,235,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,24,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,249 TO 251,ELDRIDGE,ST, , , , , , ,NEW YORK, , , ,1
10002,38,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,42,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,44,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,46,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,5,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,67,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,73,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,75,ELDRIDGE,ST, , , , , , ,NEW YORK, , , ,1
10002,83,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,84,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,85,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,86,ELDRIDGE,ST, , , , , , ,NEW YORK, , , ,1
10002,89 TO 91,ELDRIDGE,ST,289,GRAND,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,9,ELDRIDGE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,11,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,115,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,13,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,141,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,143,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,145,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,147,ESSEX,ST, , , , , , ,NEW YORK, , , ,1
10002,149 TO 151,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,421-A, ,1
10002,15,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,153 TO 155,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,159,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,19,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,21,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,23,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,27 1/2,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE, ,1
10002,29,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,31,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,33,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,39,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,41,ESSEX,ST, , , , , , ,NEW YORK, , , ,1
10002,43,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,45,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,47,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,49,ESSEX,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,100 TO 102,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,104,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,120,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,122,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,124,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,146,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,148,FORSYTH,ST, , , , , , ,NEW YORK, , , ,1
10002,150,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,421-A, ,1
10002,28,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,62 TO 64,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,68,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,70,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,72,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,74,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,76,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,78,FORSYTH,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,276,GRAND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,283,GRAND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,285,GRAND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,327,GRAND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,337,GRAND,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,105,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,111,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,113,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,117,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,119,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,121,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,123,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,125,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,127,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,131,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,133,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,160,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,162,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,164,HENRY,ST, , , , , , ,NEW YORK, , , ,1
10002,166,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,168,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,170 TO 172,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,173 TO 177,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,19 TO 21,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,191,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,195,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,199,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,211,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,5-STORY APARTMENT, ,1
10002,213,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,217,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,221,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,23,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,233 TO 235,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,237,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,241,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,243,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,25,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,MULTIPLE DWELLING B, ,1
10002,26,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,27,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,28,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,30,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,31,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,33,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,35,HENRY,ST, , , , , , ,NEW YORK, , , ,1
10002,37,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,39,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,NONE,20 3-RM APTS,1
10002,41,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,43,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,44,HENRY,ST, , , , , , ,NEW YORK, , , ,1
10002,45,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,52,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10002,54,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,J-51, ,1
10002,56,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,58,HENRY,ST, , , , , , ,NEW YORK, , , ,1
10002,93,HENRY,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,128,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,145,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,44,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,58 TO 62,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,83,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,86,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,88,HESTER,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,26,JEFFERSON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,38,JEFFERSON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,109,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,110,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,115,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,117,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,119,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,122,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,123,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,124,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,126,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,127,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,13 TO 15,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,132,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,133,LUDLOW,ST,98,RIVINGTON,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,138 TO 140,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,143,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,150,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,151,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,153,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,161,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,163,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,164,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,165,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,167,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,17,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,170,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,172,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,173,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,174,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,175,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,176 TO 178,LUDLOW,ST, , , , , , ,NEW YORK, , , ,1
10002,177,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,22,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,34,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,36,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,38,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,41 TO 43,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,53,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,65,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,67,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,69,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,81 TO 83,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,85,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,87,LUDLOW,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,100,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,105,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,106,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,107,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,108,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,109,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,110,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,112F,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,112R,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,115,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,118,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,APARTMENT COMPLEX, ,1
10002,122,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,123,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,195,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,197,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,201,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,211,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,217,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,219,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,221,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,223,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,75,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,76,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING B, , ,1
10002,77 TO 79,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,81,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,82,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,86,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,93,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,94,MADISON,ST, , , , , , ,NEW YORK, , , ,1
10002,98,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,99,MADISON,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,13,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,APARTMENT COMPLEX, ,1
10002,28,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,31 TO 33,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,35,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,36,MARKET,ST, , , , , , ,NEW YORK, , , ,1
10002,42,MARKET,ST,124,MADISON,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,47,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,53,MARKET,ST, , , , , , ,NEW YORK, , , ,1
10002,54,MARKET,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,55,MARKET,ST,41,MONROE,ST, , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,13,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,15,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,19,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,21,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,23,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,GARDEN COMPLEX, ,1
10002,25,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A,ROOMING HOUSE, ,1
10002,27,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,45,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,51,MONROE,ST, , , , , , ,NEW YORK, , , ,1
10002,53,MONROE,ST, , , , , , ,NEW YORK, , , ,1
10002,7,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,73,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,9,MONROE,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,102,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,106,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,108 TO 110,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,111,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,122,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
10002,135,NORFOLK,ST, , , , , , ,NEW YORK,MULTIPLE DWELLING A, , ,1
