bldgno1,bldgno1_low,bldgno1_high,street_name1,street_suffix1,bldgno2,bldgno2_low,bldgno2_high,street_name2,street_suffix2,bldgno3,bldgno3_low,bldgno3_high,street_name3,street_suffix3,boro_code,zip,bbl
952,952,"",INTERVALE,AVE,,,,,,,,,,,2,10459,
952,952,"",LAFAYETTE,AVE,,,,,,,,,,,3,11221,
952,952,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
9524,9524,"",FORT HAMILTON,PKWY,,,,,,,,,,,3,11209,
953,953,"",42ND,ST,,,,,,,,,,,3,11219,
953,953,"",COLUMBUS,AVE,,,,,,,,,,,1,10025,
953,953,"",E 15TH,ST,,,,,,,,,,,3,11230,
953,953,"",LAFAYETTE,AVE,,,,,,,,,,,3,11221,
953,953,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
953 TO 957,953,957,ALDUS,ST,,,,,,,,,,,2,10459,
954,954,"",2ND,AVE,,,,,,,,,,,1,10022,
954,954,"",DUMONT,AVE,,,,,,,,,,,3,11207,
954,954,"",E 15TH,ST,,,,,,,,,,,3,11230,
954,954,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
954,954,"",FTELEY,AVE,,,,,,,,,,,2,10473,
954,954,"",LEGGETT,AVE,,,,,,,,,,,2,10455,
954,954,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
954,954,"",PROSPECT,AVE,,,,,,,,,,,2,10459,
954,954,"",SENECA,AVE,,,,,,,,,,,4,11385,
955,955,"",45TH,ST,,,,,,,,,,,3,11219,
955,955,"",CROES,AVE,,,,,,,,,,,2,10473,
955,955,"",GRAND,ST,,,,,,,,,,,3,11211,
955,955,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
955,955,"",SHERIDAN,AVE,,,,,,,,,,,2,10456,
955,955,"",WALTON,AVE,,,,,,,,,,,2,10452,
955,955,"",WYCKOFF,AVE,,,,,,,,,,,4,11385,
955 TO 959,955,959,45TH,ST,,,,,,,,,,,3,11219,
956,956,"",54TH,ST,,,,,,,,,,,3,11219,
956,956,"",ANDERSON,AVE,,,,,,,,,,,2,10452,
956,956,"",DUMONT,AVE,,,,,,,,,,,3,11207,
956,956,"",GREENE,AVE,,,,,,,,,,,3,11221,
956,956,"",INTERVALE,AVE,,,,,,,,,,,2,10459,
956,956,"",LEGGETT,AVE,,,,,,,,,,,2,10455,
956,956,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
956,956,"",SENECA,AVE,,,,,,,,,,,4,11385,
956,956,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
957,957,"",67TH,ST,,,,,,,,,,,3,11219,
957,957,"",GREENE,AVE,,,,,,,,,,,3,11221,
957,957,"",KELLY,ST,,,,,,,,,,,2,10459,
957,957,"",PARK,AVE,106,106,"",E 82ND,ST,,,,,,1,10028,
957,957,"",PARK,AVE,106,106,"",E 82ND,,,,,,ST,1,10028,
957,957,"",SENECA,AVE,,,,,,,,,,,4,11385,
957,957,"",UTICA,AVE,,,,,,,,,,,3,11203,
957 TO 963,957,963,GREENE,AVE,,,,,,,,,,,3,11221,
957 TO 963,957,963,WOODYCREST,AVE,,,,,,,,,,,2,10452,
958,958,"",54TH,ST,,,,,,,,,,,3,11219,
958,958,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
958,958,"",MADISON,AVE,,,,,,,,,,,1,10021,
958,958,"",SENECA,AVE,,,,,,,,,,,4,11385,
959,959,"",2ND,AVE,,,,,,,,,,,1,10022,
959,959,"",42ND,ST,,,,,,,,,,,3,11219,
959,959,"",CARROLL,ST,,,,,,,,,,,3,11225,
959,959,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
959,959,"",PARK,PL,,,,,,,,,,,3,11213,
959,959,"",SENECA,AVE,,,,,,,,,,,4,11385,
959 TO 999,959,999,E 108TH,ST,,,,,,,,,,,3,11236,
95R,95R,"",N 7TH,ST,,,,,,,,,,,3,11211,
96,96,"",2ND,AVE,,,,,,,,,,,1,10003,
96,96,"",3RD,AVE,,,,,,,,,,,1,10003,
96,96,"",5TH,AVE,,,,,,,,,,,1,10011,
96,96,"",ARDEN,ST,,,,,,,,,,,1,10040,
96,96,"",BALTIC,ST,,,,,,,,,,,3,11201,
96,96,"",BEDFORD,AVE,,,,,,,,,,,3,11211,
96,96,"",BEDFORD,AVE,,,,,,,,,,,3,11249,
96,96,"",BERRY,ST,,,,,,,,,,,3,11211,
96,96,"",BERRY,ST,,,,,,,,,,,3,11249,
96,96,"",BLEECKER,ST,,,,,,,,,,,3,11221,
96,96,"",BROOKLYN,AVE,,,,,,,,,,,3,11216,
96,96,"",CHAMBERS,ST,,,,,,,,,,,1,10007,
96,96,"",CHRISTOPHER,ST,,,,,,,,,,,1,10014,
96,96,"",DIAMOND,ST,,,,,,,,,,,3,11222,
96,96,"",E 208TH,ST,,,,,,,,,,,2,10467,
96,96,"",E 54TH,ST,,,,,,,,,,,3,11203,
96,96,"",E 7TH,ST,,,,,,,,,,,1,10009,
96,96,"",E BROADWAY,,,,,,,,,,,,1,10002,
96,96,"",EAGLE,ST,,,,,,,,,,,3,11222,
96,96,"",ECKFORD,ST,,,,,,,,,,,3,11222,
96,96,"",GEORGE,ST,,,,,,,,,,,3,11206,
96,96,"",GREENE,ST,,,,,,,,,,,1,10012,
96,96,"",GREENPOINT,AVE,,,,,,,,,,,3,11222,
96,96,"",GROVE,ST,,,,,,,,,,,1,10014,
96,96,"",JAVA,ST,,,,,,,,,,,3,11222,
96,96,"",MARTENSE,ST,,,,,,,,,,,3,11226,
96,96,"",MESEROLE,ST,,,,,,,,,,,3,11206,
96,96,"",MILTON,ST,,,,,,,,,,,3,11222,
96,96,"",NEWELL,ST,,,,,,,,,,,3,11222,
96,96,"",NORMAN,AVE,,,,,,,,,,,3,11222,
96,96,"",ORCHARD,ST,,,,,,,,,,,1,10002,
96,96,"",PERRY,ST,,,,,,,,,,,1,10014,
96,96,"",RALPH,AVE,,,,,,,,,,,3,11221,
96,96,"",REID,AVE,96,96,"",MALCOLM X,BLVD,,,,,,3,11221,
96,96,"",REID,AVE,96,96,"",MALCOLM X,,,,,,BLVD,3,11221,
96,96,"",SAINT MARKS,PL,,,,,,,,,,,1,10009,
96,96,"",STARR,ST,,,,,,,,,,,3,11237,
96,96,"",STERLING,PL,,,,,,,,,,,3,11217,
96,96,"",TROY,AVE,,,,,,,,,,,3,11213,
96,96,"",WADSWORTH,TER,,,,,,,,,,,1,10040,
96,96,"",WYCKOFF,ST,,,,,,,,,,,3,11201,
96 TO 100,96,100,CONVENT,AVE,,,,,,,,,,,1,10027,
96 TO 102,96,102,BROADWAY,,,,,,,,,,,,3,11211,
96 TO 102,96,102,BROADWAY,,,,,,,,,,,,3,11249,
96 TO 98,96,98,ARDEN,ST,,,,,,,,,,,1,10040,
96 TO 98,96,98,HART,ST,,,,,,,,,,,3,11206,
96 TO 98,96,98,ROCKAWAY,AVE,,,,,,,,,,,3,11233,
96-02,96-02,"",57TH,AVE,,,,,,,,,,,4,11368,
96-02 TO 96-06,96-02,96-06,43RD,AVE,,,,,,,,,,,4,11368,
96-04,96-04,"",57TH,AVE,,,,,,,,,,,4,11368,
96-04 TO 96-10,96-04,96-10,37TH,AVE,,,,,,,,,,,4,11368,
96-08,96-08,"",57TH,AVE,,,,,,,,,,,4,11368,
96-09,96-09,"",66TH,AVE,,,,,,,,,,,4,11374,
96-10,96-10,"",57TH,AVE,,,,,,,,,,,4,11368,
96-11,96-11,"",65TH,RD,,,,,,,,,,,4,11374,
96-15,96-15,"",41ST,AVE,,,,,,,,,,,4,11368,
960,960,"",ANDERSON,AVE,,,,,,,,,,,2,10452,
960,960,"",DUMONT,AVE,,,,,,,,,,,3,11207,
960,960,"",E 12TH,ST,,,,,,,,,,,3,11230,
960,960,"",E 163RD,ST,,,,,,,,,,,2,10459,
960,960,"",E 173RD,ST,,,,,,,,,,,2,10460,
960,960,"",E 232ND,ST,,,,,,,,,,,2,10466,
960,960,"",GRAND CONCOURSE,,,,,,,,,,,,2,10451,
960,960,"",LORIMER,ST,,,,,,,,,,,3,11222,
960,960,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
960,960,"",SHERIDAN,AVE,,,,,,,,,,,2,10456,
960,960,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
960,960,"",STERLING,PL,,,,,,,,,,,3,11213,
960 TO 972,960,972,WILLOUGHBY,AVE,,,,,,,,,,,3,11221,
9601,9601,"",SHORE,RD,,,,,,,,,,,3,11209,
9602,9602,"",4TH,AVE,,,,,,,,,,,3,11209,
961,961,"",BERGEN,ST,,,,,,,,,,,3,11216,
961,961,"",E 173RD,ST,,,,,,,,,,,2,10460,
961,961,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
961,961,"",LEXINGTON,AVE,,,,,,,,,,,1,10021,
961,961,"",SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
961,961,"",SENECA,AVE,,,,,,,,,,,4,11385,
961,961,"",VICTORY,BLVD,,,,,,,,,,,5,10301,
961,961,"",WASHINGTON,AVE,,,,,,,,,,,3,11225,
961,961,"",WYCKOFF,AVE,,,,,,,,,,,4,11385,
961 TO 971,961,971,WASHINGTON,AVE,,,,,,,,,,,3,11225,
961 TO 983,961,983,EASTERN,PKWY,,,,,,,,,,,3,11213,
9615,9615,"",SHORE,RD,,,,,,,,,,,3,11209,
962,962,"",54TH,ST,,,,,,,,,,,3,11219,
962,962,"",BRADY,AVE,,,,,,,,,,,2,10462,
962,962,"",DUMONT,AVE,,,,,,,,,,,3,11207,
962,962,"",LEXINGTON,AVE,,,,,,,,,,,1,10021,
962,962,"",LORIMER,ST,,,,,,,,,,,3,11222,
962,962,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
962,962,"",SOUTHERN,BLVD,,,,,,,,,,,2,10459,
962 TO 964,962,964,SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
963,963,"",AMSTERDAM,AVE,,,,,,,,,,,1,10025,
963,963,"",ANDERSON,AVE,,,,,,,,,,,2,10452,
963,963,"",E GUN HILL,RD,,,,,,,,,,,2,10469,
963,963,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
963,963,"",PIERCE,AVE,,,,,,,,,,,2,10462,
963,963,"",PROSPECT,AVE,,,,,,,,,,,2,10459,
963,963,"",SENECA,AVE,,,,,,,,,,,4,11385,
963,963,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
964,964,"",49TH,ST,,,,,,,,,,,3,11219,
964,964,"",54TH,ST,,,,,,,,,,,3,11219,
964,964,"",BELMONT,AVE,,,,,,,,,,,3,11208,
964,964,"",E 15TH,ST,,,,,,,,,,,3,11230,
964,964,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
964,964,"",MORRIS,AVE,,,,,,,,,,,2,10456,
964,964,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
964 TO 966,964,966,AMSTERDAM,AVE,,,,,,,,,,,1,10025,
964 TO 966,964,966,LEXINGTON,AVE,,,,,,,,,,,1,10021,
965,965,"",5TH,AVE,,,,,,,,,,,1,10021,
965,965,"",5TH,AVE,,,,,,,,,,,1,10075,
965,965,"",AMSTERDAM,AVE,,,,,,,,,,,1,10025,
965,965,"",COLLEGE,AVE,,,,,,,,,,,2,10456,
965,965,"",COLUMBUS,AVE,,,,,,,,,,,1,10025,
965,965,"",SENECA,AVE,,,,,,,,,,,4,11385,
965 TO 971,965,971,E 232ND,ST,,,,,,,,,,,2,10466,
966,966,"",SAINT MARKS,AVE,,,,,,,,,,,3,11213,
966,966,"",SOUTHERN,BLVD,,,,,,,,,,,2,10459,
966 TO 968,966,968,SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
967,967,"",BERGEN,ST,,,,,,,,,,,3,11216,
967,967,"",COLUMBUS,AVE,,,,,,,,,,,1,10025,
967,967,"",E 224TH,ST,3961,3961,"",PAULDING,AVE,,,,,,2,10466,
967,967,"",E 224TH,ST,,,,,,,,,,,2,10466,
967,967,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
967,967,"",OCEAN,AVE,,,,,,,,,,,3,11226,
967,967,"",PUTNAM,AVE,,,,,,,,,,,3,11221,
967,967,"",SCHENECTADY,AVE,,,,,,,,,,,3,11203,
967,967,"",SENECA,AVE,,,,,,,,,,,4,11385,
967,967,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
967,967,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11221,
968,968,"",47TH,ST,,,,,,,,,,,3,11219,
968,968,"",54TH,ST,,,,,,,,,,,3,11219,
968,968,"",BRONX,PARK S,,,,,,,,,,,2,10460,
968,968,"",NEW YORK,AVE,,,,,,,,,,,3,11203,
968,968,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
969,969,"",1ST,AVE,,,,,,,,,,,1,10022,
969,969,"",64TH,ST,,,,,,,,,,,3,11219,
969,969,"",AMSTERDAM,AVE,,,,,,,,,,,1,10025,
969,969,"",CARROLL,ST,,,,,,,,,,,3,11225,
969,969,"",PUTNAM,AVE,,,,,,,,,,,3,11221,
969,969,"",WILLOUGHBY,AVE,,,,,,,,,,,3,11221,
969 TO 983,969,983,43RD,ST,,,,,,,,,,,3,11219,
97,97,"",15TH,ST,,,,,,,,,,,3,11215,
97,97,"",2ND,AVE,,,,,,,,,,,1,10003,
97,97,"",3RD,AVE,,,,,,,,,,,1,10003,
97,97,"",5TH,AVE,,,,,,,,,,,1,10003,
97,97,"",6TH,AVE,74,74,"",PROSPECT,PL,,,,,,3,11217,
97,97,"",6TH,AVE,74,74,"",PROSPECT,,,,,,PL,3,11217,
97,97,"",ALLEN,ST,,,,,,,,,,,1,10002,
97,97,"",ARDEN,ST,,,,,,,,,,,1,10040,
97,97,"",ARLO,RD,,,,,,,,,,,5,10301,
97,97,"",BERGEN,ST,,,,,,,,,,,3,11201,
97,97,"",BROOKLYN,AVE,,,,,,,,,,,3,11216,
97,97,"",CENTRAL,AVE,,,,,,,,,,,3,11206,
97,97,"",CLAY,ST,,,,,,,,,,,3,11222,
97,97,"",CLINTON,ST,,,,,,,,,,,1,10002,
97,97,"",CORNELIA,ST,,,,,,,,,,,3,11221,
97,97,"",CROOKE,AVE,,,,,,,,,,,3,11226,
97,97,"",DIAMOND,ST,,,,,,,,,,,3,11222,
97,97,"",E 21ST,ST,,,,,,,,,,,3,11226,
97,97,"",E 233RD,ST,,,,,,,,,,,2,10470,
97,97,"",E 7TH,ST,,,,,,,,,,,1,10009,
97,97,"",ECKFORD,ST,,,,,,,,,,,3,11222,
97,97,"",EUCLID,AVE,,,,,,,,,,,3,11208,
97,97,"",FORT WASHINGTON,AVE,,,,,,,,,,,1,10032,
97,97,"",GATES,AVE,,,,,,,,,,,3,11238,
97,97,"",GRAHAM,AVE,,,,,,,,,,,3,11206,
97,97,"",GREENPOINT,AVE,,,,,,,,,,,3,11222,
97,97,"",HORATIO,ST,,,,,,,,,,,1,10014,
97,97,"",JACKSON,ST,,,,,,,,,,,3,11211,
97,97,"",KINGSLAND,AVE,,,,,,,,,,,3,11222,
97,97,"",KINGSTON,AVE,,,,,,,,,,,3,11213,
97,97,"",LEXINGTON,AVE,,,,,,,,,,,1,10016,
97,97,"",MACDOUGAL,ST,,,,,,,,,,,1,10012,
97,97,"",MORGAN,AVE,,,,,,,,,,,3,11237,
97,97,"",N 1ST,ST,,,,,,,,,,,3,11211,
97,97,"",NASSAU,AVE,,,,,,,,,,,3,11222,
97,97,"",NEWELL,ST,,,,,,,,,,,3,11222,
97,97,"",PERRY,ST,,,,,,,,,,,1,10014,
97,97,"",PITT,ST,,,,,,,,,,,1,10002,
97,97,"",S 3RD,ST,,,,,,,,,,,3,11211,
97,97,"",SAINT MARKS,PL,,,,,,,,,,,1,10009,
97,97,"",STARR,ST,,,,,,,,,,,3,11237,
97,97,"",STOCKTON,ST,,,,,,,,,,,3,11206,
97,97,"",SULLIVAN,ST,,,,,,,,,,,1,10012,
97,97,"",TROUTMAN,ST,,,,,,,,,,,3,11206,
97,97,"",WILSON,AVE,,,,,,,,,,,3,11237,
97,97,"",WOOSTER,ST,,,,,,,,,,,1,10012,
97 1/2,97 1/2,"",E 7TH,ST,,,,,,,,,,,1,10009,
97 TO 103,97,103,SEAMAN,AVE,,,,,,,,,,,1,10034,
97 TO 105,97,105,ELLWOOD,ST,,,,,,,,,,,1,10040,
97 TO 127,97,127,WARREN,ST,89,89,"",MURRAY,ST,,,,,,1,10007,
97 TO 99,97,99,ARLINGTON,AVE,,,,,,,,,,,3,11207,
97 TO 99,97,99,METROPOLITAN,OVAL,,,,,,,,,,,2,10462,
97 TO 99,97,99,VICTORY,BLVD,,,,,,,,,,,5,10301,
97-01,97-01,"",23RD,AVE,,,,,,,,,,,4,11369,
97-03,97-03,"",191ST,ST,,,,,,,,,,,4,11423,
97-05,97-05,"",103RD,AVE,,,,,,,,,,,4,11417,
97-05,97-05,"",191ST,ST,,,,,,,,,,,4,11423,
97-05,97-05,"",50TH,AVE,,,,,,,,,,,4,11368,
97-05,97-05,"",HORACE HARDING,EXPY,,,,,,,,,,,4,11368,
97-05 TO 97-17,97-05,97-17,HORACE HARDING,EXPY,,,,,,,,,,,4,11368,
97-07,97-07,"",63RD,RD,,,,,,,,,,,4,11374,
97-07,97-07,"",67TH,AVE,,,,,,,,,,,4,11374,
97-07,97-07,"",HORACE HARDING,EXPY,,,,,,,,,,,4,11368,
97-08,97-08,"",106TH,ST,,,,,,,,,,,4,11416,
97-08,97-08,"",50TH,AVE,,,,,,,,,,,4,11368,
97-10,97-10,"",106TH,ST,,,,,,,,,,,4,11416,
97-11,97-11,"",ALSTYNE,AVE,,,,,,,,,,,4,11368,
97-11,97-11,"",HORACE HARDING,EXPY,,,,,,,,,,,4,11368,
97-12,97-12,"",95TH,AVE,,,,,,,,,,,4,11416,
97-127,97-127,"",WARREN,ST,89,89,"",MURRAY,ST,,,,,,1,10007,
97-13,97-13,"",ALSTYNE,AVE,,,,,,,,,,,4,11368,
97-14,97-14,"",125TH,ST,,,,,,,,,,,4,11419,
97-15,97-15,"",HORACE HARDING,EXPY,,,,,,,,,,,4,11368,
97-17,97-17,"",38TH,AVE,,,,,,,,,,,4,11368,
97-18,97-18,"",125TH,ST,,,,,,,,,,,4,11419,
97-18,97-18,"",CRESSKILL,PL,,,,,,,,,,,4,11435,
97-20,97-20,"",43RD,AVE,,,,,,,,,,,4,11368,
97-20,97-20,"",57TH,AVE,,,,,,,,,,,4,11368,
97-20,97-20,"",VAN WYCK,EXPY,,,,,,,,,,,4,11419,
97-22,97-22,"",57TH,AVE,,,,,,,,,,,4,11368,
97-23,97-23,"",75TH,ST,,,,,,,,,,,4,11416,
97-25,97-25,"",64TH,AVE,,,,,,,,,,,4,11374,
97-28,97-28,"",57TH,AVE,,,,,,,,,,,4,11368,
97-30,97-30,"",57TH,AVE,,,,,,,,,,,4,11368,
97-34,97-34,"",ALLENDALE,ST,,,,,,,,,,,4,11435,
97-36,97-36,"",REMINGTON,ST,,,,,,,,,,,4,11435,
97-37,97-37,"",63RD,RD,,,,,,,,,,,4,11374,
97-40,97-40,"",62ND,DR,,,,,,,,,,,4,11374,
97-42,97-42,"",89TH,ST,,,,,,,,,,,4,11416,
97-44,97-44,"",89TH,ST,,,,,,,,,,,4,11416,
97-46,97-46,"",89TH,ST,,,,,,,,,,,4,11416,
97-48,97-48,"",89TH,ST,,,,,,,,,,,4,11416,
97-50,97-50,"",QUEENS,BLVD,,,,,,,,,,,4,11374,
97-51,97-51,"",104TH,ST,,,,,,,,,,,4,11416,
97-52,97-52,"",75TH,ST,,,,,,,,,,,4,11416,
970,970,"",54TH,ST,,,,,,,,,,,3,11219,
970,970,"",EASTERN,PKWY,,,,,,,,,,,3,11213,
970,970,"",GLENMORE,AVE,,,,,,,,,,,3,11208,
970,970,"",MANHATTAN,AVE,,,,,,,,,,,3,11222,
970,970,"",PARK,AVE,,,,,,,,,,,1,10028,
970,970,"",PROSPECT,AVE,,,,,,,,,,,2,10459,
970,970,"",SAINT MARKS,AVE,,,,,,,,,,,3,11213,
970,970,"",TINTON,AVE,,,,,,,,,,,2,10456,
970 TO 976,970,976,BELMONT,AVE,,,,,,,,,,,3,11208,
9701,9701,"",SHORE,RD,,,,,,,,,,,3,11209,
9707,9707,"",4TH,AVE,,,,,,,,,,,3,11209,
9708,9708,"",KINGS,HWY,,,,,,,,,,,3,11212,
971,971,"",1ST,AVE,,,,,,,,,,,1,10022,
971,971,"",58TH,ST,,,,,,,,,,,3,11219,
971,971,"",AMSTERDAM,AVE,,,,,,,,,,,1,10025,
971,971,"",COLUMBUS,AVE,,,,,,,,,,,1,10025,
971,971,"",E 34TH,ST,,,,,,,,,,,3,11210,
971,971,"",JEROME,ST,,,,,,,,,,,3,11207,
971,971,"",LEXINGTON,AVE,,,,,,,,,,,1,10021,
971,971,"",WESTCHESTER,AVE,,,,,,,,,,,2,10459,
971 TO 973,971,973,JEROME,ST,,,,,,,,,,,3,11207,
9712,9712,"",KINGS,HWY,,,,,,,,,,,3,11212,
972,972,"",E 14TH,ST,,,,,,,,,,,3,11230,
972,972,"",NEW YORK,AVE,,,,,,,,,,,3,11203,
972,972,"",PARK,PL,,,,,,,,,,,3,11213,
972,972,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
972 TO 980,972,980,EASTERN,PKWY,,,,,,,,,,,3,11213,
9720,9720,"",KINGS,HWY,,,,,,,,,,,3,11212,
973,973,"",44TH,ST,,,,,,,,,,,3,11219,
973,973,"",47TH,ST,,,,,,,,,,,3,11219,
973,973,"",ALDUS,ST,,,,,,,,,,,2,10459,
973,973,"",AMSTERDAM,AVE,,,,,,,,,,,1,10025,
973,973,"",COLUMBUS,AVE,,,,,,,,,,,1,10025,
973,973,"",DUMONT,AVE,,,,,,,,,,,3,11208,
973,973,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
973,973,"",REV JAMES A POLITE,AVE,,,,,,,,,,,2,10459,
973,973,"",SAINT MARKS,AVE,,,,,,,,,,,3,11213,
974,974,"",45TH,ST,,,,,,,,,,,3,11219,
974,974,"",46TH,ST,,,,,,,,,,,3,11219,
974,974,"",47TH,ST,,,,,,,,,,,3,11219,
974,974,"",54TH,ST,,,,,,,,,,,3,11219,
974,974,"",ANDERSON,AVE,,,,,,,,,,,2,10452,
974,974,"",BEDFORD,AVE,,,,,,,,,,,3,11205,
974,974,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
974,974,"",NEW YORK,AVE,,,,,,,,,,,3,11203,
974,974,"",SAINT MARKS,AVE,,,,,,,,,,,3,11213,
974,974,"",SAINT NICHOLAS,AVE,,,,,,,,,,,1,10032,
974,974,"",SHERIDAN,AVE,,,,,,,,,,,2,10456,
974 TO 976,974,976,2ND,AVE,,,,,,,,,,,1,10022,
9747,9747,"",SHORE,RD,,,,,,,,,,,3,11209,
975,975,"",E 181ST,ST,,,,,,,,,,,2,10460,
975,975,"",OCEAN,AVE,,,,,,,,,,,3,11226,
975,975,"",SHERMAN,AVE,,,,,,,,,,,2,10456,
975,975,"",WALTON,AVE,,,,,,,,,,,2,10452,
975,975,"",WASHINGTON,AVE,,,,,,,,,,,3,11225,
976,976,"",54TH,ST,,,,,,,,,,,3,11219,
976,976,"",ANDERSON,AVE,,,,,,,,,,,2,10452,
976,976,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
976,976,"",TINTON,AVE,,,,,,,,,,,2,10456,
977,977,"",JEFFERSON,AVE,,,,,,,,,,,3,11221,
977,977,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
977 TO 979,977,979,GRANT,AVE,,,,,,,,,,,2,10456,
978,978,"",2ND,AVE,,,,,,,,,,,1,10022,
978A,978A,"",MYRTLE,AVE,,,,,,,,,,,3,11206,
979,979,"",42ND,ST,,,,,,,,,,,3,11219,
979,979,"",METROPOLITAN,AVE,,,,,,,,,,,3,11211,
97R,97R,"",CLAY,ST,,,,,,,,,,,3,11222,
98,98,"",2ND,AVE,,,,,,,,,,,1,10003,
98,98,"",BALTIC,ST,,,,,,,,,,,3,11201,
98,98,"",BAY RIDGE,AVE,,,,,,,,,,,3,11220,
98,98,"",BEDFORD,AVE,,,,,,,,,,,3,11211,
98,98,"",BEDFORD,AVE,,,,,,,,,,,3,11249,
98,98,"",BERRY,ST,,,,,,,,,,,3,11211,
98,98,"",BERRY,ST,,,,,,,,,,,3,11249,
98,98,"",BOWERY,,,,,,,,,,,,1,10013,
98,98,"",CHAMBERS,ST,,,,,,,,,,,1,10007,
98,98,"",CHARLTON,ST,,,,,,,,,,,1,10014,
98,98,"",CHRISTOPHER,ST,,,,,,,,,,,1,10014,
98,98,"",E 52ND,ST,,,,,,,,,,,3,11203,
98,98,"",E 7TH,ST,,,,,,,,,,,1,10009,
98,98,"",EAGLE,ST,,,,,,,,,,,3,11222,
98,98,"",ELLERY,ST,,,,,,,,,,,3,11206,
98,98,"",FREEMAN,ST,,,,,,,,,,,3,11222,
98,98,"",GRATTAN,ST,,,,,,,,,,,3,11237,
98,98,"",GREENE,ST,,,,,,,,,,,1,10012,
98,98,"",GREENPOINT,AVE,,,,,,,,,,,3,11222,
98,98,"",GREENWICH,AVE,,,,,,,,,,,1,10011,
98,98,"",HULL,ST,,,,,,,,,,,3,11233,
98,98,"",JAVA,ST,,,,,,,,,,,3,11222,
98,98,"",LINDEN,ST,,,,,,,,,,,3,11221,
98,98,"",MACDOUGAL,ST,,,,,,,,,,,1,10012,
98,98,"",MACON,ST,,,,,,,,,,,3,11216,
98,98,"",MADISON,ST,,,,,,,,,,,1,10002,
98,98,"",MALCOLM X,BLVD,,,,,,,,,,,3,11221,
98,98,"",MESEROLE,ST,,,,,,,,,,,3,11206,
98,98,"",MOORE,ST,98A TO 98B,98A,98B,MOORE,ST,,,,,,3,11206,
98,98,"",MORNINGSIDE,AVE,,,,,,,,,,,1,10027,
98,98,"",PARK,TER E,,,,,,,,,,,1,10034,
98,98,"",PIERREPONT,ST,,,,,,,,,,,3,11201,
98,98,"",PULASKI,ST,,,,,,,,,,,3,11206,
98,98,"",RALPH,AVE,,,,,,,,,,,3,11221,
98,98,"",RIVERSIDE,DR,,,,,,,,,,,1,10024,
98,98,"",SAINT MARKS,PL,,,,,,,,,,,1,10009,
98,98,"",STATE,ST,,,,,,,,,,,3,11201,
98,98,"",SUFFOLK,ST,,,,,,,,,,,1,10002,
98,98,"",TAYLOR,ST,,,,,,,,,,,5,10310,
98,98,"",THAYER,ST,,,,,,,,,,,1,10040,
98,98,"",TROUTMAN,ST,,,,,,,,,,,3,11206,
98,98,"",TROY,AVE,,,,,,,,,,,3,11213,
98,98,"",VERMILYEA,AVE,,,,,,,,,,,1,10034,
98,98,"",W 183RD,ST,,,,,,,,,,,2,10453,
98 TO 100,98,100,THOMPSON,ST,,,,,,,,,,,1,10012,
98 TO 102,98,102,BUSHWICK,AVE,,,,,,,,,,,3,11206,
98-01,98-01,"",67TH,AVE,,,,,,,,,,,4,11374,
98-05,98-05,"",63RD,RD,9.8e-19,9.8e-19,"",62ND,DR,,,,,,4,11374,
98-05,98-05,"",63RD,RD,98-20,98-20,"",62ND,DR,,,,,,4,11374,
98-05,98-05,"",63RD,RD,98-20,98-20,"",62ND,,,,,,DR,4,11374,
98-05,98-05,"",67TH,AVE,,,,,,,,,,,4,11374,
98-09,98-09,"",64TH,RD,9.8e-09,9.8e-09,"",64TH,AVE,,,,,,4,11374,
98-09,98-09,"",64TH,RD,98-10,98-10,"",64TH,AVE,,,,,,4,11374,
98-09,98-09,"",64TH,RD,,,,,,,,,,,4,11374,
98-09,98-09,"",65TH,RD,,,,,,,,,,,4,11374,
98-10,98-10,"",64TH,AVE,,,,,,,,,,,4,11374,
